time,humidity,max_temp,Mean Temp (°C),Total Precip (mm),holiday
2019-09-28,0.9073935772964898,0.4690909090909091,0.43801652892561976,0.10474631751227496,0.0
2019-09-29,0.5093353248693053,0.30909090909090914,0.2314049586776859,0.0032733224222585926,0.0
2019-09-30,0.48618371919342784,0.30909090909090914,0.24793388429752064,0.054009819967266774,0.0
2019-10-01,1.0,0.4218181818181818,0.3677685950413223,0.8396072013093289,0.0
2019-10-02,0.561613144137416,0.3127272727272728,0.2396694214876033,0.0032733224222585926,0.0
2019-10-03,0.5280059746079164,0.1781818181818182,0.11157024793388429,0.0818330605564648,0.0
2019-10-04,0.607916355489171,0.20000000000000007,0.11570247933884299,0.009819967266775777,0.0
2019-10-05,0.5287528005974609,0.24000000000000005,0.10743801652892562,0.0032733224222585926,0.0
2019-10-06,0.6878267363704256,0.3745454545454546,0.30165289256198347,0.0,0.0
2019-10-07,0.8117998506348022,0.3927272727272728,0.4338842975206611,0.15548281505728315,0.0
2019-10-08,0.5429424943988052,0.4181818181818182,0.3099173553719008,0.0032733224222585926,0.0
2019-10-09,0.6004480955937267,0.3709090909090909,0.25619834710743805,0.0,0.0
2019-10-10,0.4981329350261388,0.4581818181818182,0.3471074380165289,0.0,0.0
2019-10-11,0.38834951456310673,0.5054545454545455,0.37603305785123964,0.0,0.0
2019-10-12,0.5780433159073936,0.4727272727272728,0.38016528925619836,0.0032733224222585926,0.0
2019-10-13,0.5175504107542943,0.38545454545454555,0.2933884297520661,0.006546644844517185,0.0
2019-10-14,0.5578790141896939,0.3127272727272728,0.24793388429752064,0.0,1.0
2019-10-15,0.4690067214339059,0.2763636363636364,0.21074380165289253,0.0032733224222585926,0.0
2019-10-16,0.5063480209111277,0.3927272727272728,0.33057851239669417,0.1734860883797054,0.0
2019-10-17,0.9148618371919343,0.12000000000000001,0.16528925619834708,1.0,0.0
2019-10-18,0.6183719193427932,0.12727272727272732,0.11570247933884299,0.0,0.0
2019-10-19,0.5369678864824496,0.19636363636363638,0.07851239669421488,0.0,0.0
2019-10-20,0.6945481702763255,0.2472727272727273,0.13636363636363638,0.0,0.0
2019-10-21,0.5668409260642271,0.3709090909090909,0.1735537190082645,0.0,0.0
2019-10-22,0.626587005227782,0.38545454545454555,0.37603305785123964,0.2978723404255319,0.0
2019-10-23,0.5623599701269605,0.3490909090909092,0.3553719008264462,0.10147299509001637,0.0
2019-10-24,0.6101568334578045,0.3018181818181819,0.26859504132231404,0.0,0.0
2019-10-25,0.7229275578790142,0.14909090909090914,0.09090909090909091,0.0,0.0
2019-10-26,0.4324122479462285,0.21454545454545457,0.11570247933884299,0.0,0.0
2019-10-27,0.8939507094846901,0.17454545454545456,0.1859504132231405,0.5777414075286416,0.0
